query_id,target_id,pair_cosine_similarity,judge_helpfulness_score,query_class,query_team,target_class,target_team,global_target_lift_laplace,global_target_lift_accum,class_target_lift_laplace,class_target_lift_accum,source_file
R-127,R-26,0.100204,0.632971,other,(BF) Employee Platform (SAP SF),other,(GI-IaaS) Backend Application Srv. & Project Support,-0.052239,-0.016886,-0.054741,-0.015331,test_results_api_20260126_195539.json
R-127,R-96,0.174303,0.620111,other,(BF) Employee Platform (SAP SF),other,(GI-SaaS) Salesforce,-0.005422,-0.003011,0.004115,0.002874,test_results_api_20260126_195539.json
R-129,R-39,0.230621,0.576329,other,(GI-UX) Group,other,(GI-UX) Group,-0.0378,-0.035388,-0.051679,-0.039003,test_results_api_20260126_195539.json
R-132,R-111,0.234044,0.289064,other,(BF) Information Security Office,other,(GI-IaaS) Development Platform,-0.020261,-0.014048,-0.033332,-0.017933,test_results_api_20260126_195539.json
R-137,R-55,0.161567,0.507742,other,(GI-UX) Account Management,other,(GI-UX) Group,-0.045963,-0.021898,-0.021318,-0.00928,test_results_api_20260126_195539.json
R-138,R-202,0.267105,0.645195,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_request,(GI-UX) Network Access,-0.038846,-0.013334,-0.035549,0.000638,test_results_api_20260126_195539.json
R-147,R-144,0.110151,0.726714,other,(LF) Facilities Iberia,other,(GI-SaaS) Salesforce,-0.040697,-0.022171,-0.013005,-0.004057,test_results_api_20260126_195539.json
R-148,R-18,0.333168,0.481996,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.072426,-0.038139,-0.084463,-0.037516,test_results_api_20260126_195539.json
R-153,R-120,0.106342,0.864668,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Group,0.003813,0.008495,0.005561,0.001451,test_results_api_20260126_195539.json
R-156,R-205,0.132278,0.583456,admin_rights,(BF) Information Security Office,admin_rights,(GI-UX) Group,0.136459,0.149695,0.131579,0.053662,test_results_api_20260126_195539.json
R-159,R-10,0.095987,0.542695,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.059409,-0.022701,-0.056225,-0.015434,test_results_api_20260126_195539.json
R-162,R-130,-0.012792,0.595766,other,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",other,(GI-SaaS) Salesforce,-0.008294,0.008751,0.002189,0.005891,test_results_api_20260126_195539.json
R-162,R-79,0.161484,0.586831,other,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",other,(GI-IaaS) Development Platform,-0.060396,-0.031686,-0.036018,-0.013125,test_results_api_20260126_195539.json
R-162,R-10,0.044015,0.554668,other,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",other,(GI-UX) Group,-0.059409,-0.022701,-0.056225,-0.015434,test_results_api_20260126_195539.json
R-166,R-120,0.198148,0.617343,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Group,0.003813,0.008495,0.005561,0.001451,test_results_api_20260126_195539.json
R-167,R-208,0.233599,0.804138,other,(GI-SaaS) Salesforce,other,(BF) Purchasing Italy,-0.051006,-0.036736,-0.054663,-0.017465,test_results_api_20260126_195539.json
R-169,R-189,0.772641,0.594168,vpn_request,(GI-UX) Group,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.119309,0.132269,test_results_api_20260126_195539.json
R-178,R-36,0.337996,0.654561,admin_rights,(LF) IT Office Access Italy,admin_rights,(BF) Information Security Office,-0.043557,-0.027238,0.016698,0.004795,test_results_api_20260126_195539.json
R-180,R-91,0.077614,0.281796,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Development Platform,-0.042117,-0.005636,-0.038964,-0.003213,test_results_api_20260126_195539.json
R-180,R-104,0.394426,0.281693,other,(GI-IaaS) Development Platform,other,(GI-UX) Network Access,-0.078072,-0.054515,-0.055639,-0.035891,test_results_api_20260126_195539.json
R-192,R-164,-0.053846,0.411859,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.067341,-0.039275,-0.074529,-0.031138,test_results_api_20260126_195539.json
R-199,R-169,0.317186,0.847382,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Group,-0.071634,-0.063538,-0.03132,-0.00876,test_results_api_20260126_195539.json
R-3,R-5,0.115519,0.8,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-3,R-4,0.055393,0.6,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-3,R-1,0.215415,0.4,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-3,R-3,1.0,0.2,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-7,R-232,0.287368,0.8,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Group,-0.036348,-0.039515,0.016391,-0.008214,test_results_api_20260127_174139.json
R-8,R-1,0.047512,0.0,other,(GI-UX) Account Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-13,R-35,0.619982,1.0,other,(GI-SaaS) Salesforce,other,(GI-IaaS) Admin - License & Asset Management,-0.029912,-0.026465,-0.0305,-0.014394,test_results_api_20260127_174139.json
R-21,R-1,0.155611,1.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-21,R-3,0.201878,0.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-21,R-4,0.094264,0.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-21,R-5,0.162907,0.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-22,R-1,0.417521,1.0,other,(BF) Purchasing Italy,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-22,R-3,0.10593,0.0,other,(BF) Purchasing Italy,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-22,R-4,0.11416,0.0,other,(BF) Purchasing Italy,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-22,R-5,0.297514,0.0,other,(BF) Purchasing Italy,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-27,R-1,0.466091,0.1,other,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-27,R-3,0.204102,0.1,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-27,R-4,0.146921,0.1,other,(BF) Information Security Office,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-27,R-5,0.265115,0.0,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-31,R-209,0.105773,1.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Windows,-0.030559,-0.00383,-0.038537,-0.002456,test_results_api_20260127_174139.json
R-33,R-1,0.202913,1.0,other,(GI-SM) Service Desk,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-33,R-3,0.17946,0.0,other,(GI-SM) Service Desk,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-33,R-4,0.062718,0.0,other,(GI-SM) Service Desk,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-33,R-5,0.054001,0.0,other,(GI-SM) Service Desk,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-34,R-1,0.249262,0.8,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-37,R-51,0.103134,0.5,other,(GI-UX) Group,other,(GI-UX) Group,-0.083144,-0.023633,-0.076854,-0.014283,test_results_api_20260127_174139.json
R-40,R-2,0.522343,0.0,vpn_request,(GI-UX) Account Management,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260127_174139.json
R-42,R-245,0.072822,1.0,other,(GI-UX) Application,other,(GI-IaaS) Backend Backup,-0.035663,-0.006125,-0.04512,-0.006589,test_results_api_20260127_174139.json
R-46,R-103,-0.040289,0.1,other,(GI-UX) Group,other,(BF) Information Security Office,0.135026,0.148362,0.132978,0.134329,test_results_api_20260127_174139.json
R-46,R-84,0.916069,0.1,other,(GI-UX) Group,other,(GI-IaaS) Backend M365 (2nd level),-0.067093,-0.027654,-0.06711,-0.01802,test_results_api_20260127_174139.json
R-48,R-1,0.227777,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-48,R-3,0.21113,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-48,R-4,0.268756,0.2,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-48,R-5,0.00325,0.2,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-49,R-160,0.155112,0.7,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(LF) IT Office Access Italy,-0.049799,-0.017078,-0.040036,-0.009241,test_results_api_20260127_174139.json
R-51,R-1,0.23623,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-51,R-5,0.088961,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-52,R-4,0.015919,0.8,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-53,R-1,0.329241,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-53,R-3,0.24906,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-53,R-4,0.132498,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-53,R-5,0.088355,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-58,R-5,0.140868,0.9,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-70,R-1,0.203691,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-70,R-3,-0.050832,0.5,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_174139.json
R-70,R-4,-0.006705,0.5,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_174139.json
R-70,R-5,0.311809,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_174139.json
R-78,R-133,0.226151,1.0,other,(BF) Information Security Office,other,(GI-UX) Network Access,-0.025771,-0.013786,-0.042748,-0.019757,test_results_api_20260127_174139.json
R-80,R-1,0.082226,0.1,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_174139.json
R-1,R-1,1.0,1.0,other,(GI-UX) Account Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-6,R-1,0.283945,0.1,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-12,R-1,0.187786,0.0,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-12,R-3,0.112501,0.0,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-12,R-4,0.356799,0.0,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_194231.json
R-12,R-5,-0.018411,0.0,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_194231.json
R-13,R-1,0.16393,0.8,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-20,R-79,0.253605,1.0,other,(GI-UX) File & Print,other,(GI-IaaS) Development Platform,-0.060396,-0.031686,-0.036018,-0.013125,test_results_api_20260127_194231.json
R-21,R-192,0.087738,0.0,other,(GI-IaaS) Development Platform,other,(GI-UX) File & Print,-0.031324,-0.007447,-0.040595,-0.005521,test_results_api_20260127_194231.json
R-24,R-1,0.197901,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-24,R-3,0.162948,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-24,R-4,0.425099,0.2,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_194231.json
R-24,R-5,0.028457,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_194231.json
R-32,R-62,0.274778,1.0,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-IaaS) Cloud Services,-0.080783,-0.045614,-0.067313,-0.021161,test_results_api_20260127_194231.json
R-32,R-61,0.0943,1.0,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Account Management,-0.017239,0.001534,-0.025616,8.2e-05,test_results_api_20260127_194231.json
R-36,R-68,0.194193,0.1,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,-0.049354,-0.013446,-0.033532,-0.002493,test_results_api_20260127_194231.json
R-37,R-1,0.256795,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-37,R-3,0.118419,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-37,R-4,0.11144,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_194231.json
R-38,R-1,0.089283,1.0,other,(GI-UX) Account Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-38,R-5,0.013479,0.0,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_194231.json
R-40,R-221,0.139317,0.0,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Windows,-0.066936,-0.0328,-0.03,-0.001464,test_results_api_20260127_194231.json
R-41,R-2,0.29703,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260127_194231.json
R-43,R-179,0.343394,1.0,admin_rights,(GI-UX) Group,admin_rights,(BF) Information Security Office,-0.052965,-0.021352,-0.01561,0.001453,test_results_api_20260127_194231.json
R-45,R-5,0.055303,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_194231.json
R-51,R-3,0.290344,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-52,R-240,0.01686,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.061907,-0.021037,-0.068129,-0.014292,test_results_api_20260127_194231.json
R-54,R-1,0.349685,1.0,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-54,R-3,0.209732,0.0,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-54,R-4,0.202079,0.0,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_194231.json
R-54,R-5,0.169401,0.0,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_194231.json
R-57,R-1,0.282054,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-57,R-3,0.307249,0.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-57,R-4,0.067582,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_194231.json
R-57,R-5,0.238178,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_194231.json
R-70,R-1,0.203691,0.9,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_194231.json
R-70,R-3,-0.050832,0.9,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_194231.json
R-70,R-4,-0.006705,0.9,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_194231.json
R-73,R-64,0.831553,0.0,other,(GI-UX) Network Access,other,(GI-UX) Application,-0.071855,-0.069079,-0.064212,-0.04561,test_results_api_20260127_194231.json
R-4,R-172,0.250681,0.1,other,(GI-UX) Group,other,(GI-IaaS) Backend Application Srv. & Project Support,-0.042065,-0.026826,-0.055139,-0.01833,test_results_api_20260127_215331.json
R-5,R-1,0.268573,0.8,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-6,R-1,0.283945,0.2,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-8,R-1,0.047512,0.1,other,(GI-UX) Account Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-8,R-3,0.049072,0.0,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_215331.json
R-8,R-4,0.301768,0.0,other,(GI-UX) Account Management,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_215331.json
R-8,R-5,-0.052678,0.1,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_215331.json
R-17,R-1,0.074537,0.9,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-17,R-3,0.213366,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_215331.json
R-17,R-4,0.018868,0.7,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_215331.json
R-17,R-5,0.010363,0.7,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_215331.json
R-21,R-5,0.162907,0.1,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_215331.json
R-24,R-127,0.335959,1.0,other,(GI-UX) Group,other,(BF) Employee Platform (SAP SF),-0.016002,-0.009217,-4e-06,0.001693,test_results_api_20260127_215331.json
R-29,R-117,0.282524,0.1,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,-0.012627,-0.024968,0.005304,-0.003876,test_results_api_20260127_215331.json
R-31,R-1,0.325523,1.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-31,R-4,0.20263,0.8,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_215331.json
R-45,R-1,0.297534,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-45,R-3,0.251153,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260127_215331.json
R-45,R-4,0.234286,1.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_215331.json
R-48,R-130,0.280409,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.008294,0.008751,0.002189,0.005891,test_results_api_20260127_215331.json
R-49,R-1,0.036153,1.0,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-49,R-4,0.02385,0.8,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_215331.json
R-49,R-5,0.032314,0.8,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_215331.json
R-51,R-1,0.23623,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260127_215331.json
R-51,R-5,0.088961,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260127_215331.json
R-55,R-215,0.045696,0.0,other,(GI-UX) Group,other,(GI-UX) Network Access,-0.019012,-0.002358,-0.027506,-0.003364,test_results_api_20260127_215331.json
R-67,R-111,0.311675,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Development Platform,-0.020261,-0.014048,-0.033332,-0.017933,test_results_api_20260127_215331.json
R-67,R-141,0.177527,0.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,-0.030899,-0.016667,-0.020724,-0.008567,test_results_api_20260127_215331.json
R-73,R-4,0.286316,0.8,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260127_215331.json
R-1,R-240,0.111673,0.8,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.061907,-0.021037,-0.068129,-0.014292,test_results_api_20260128_113958.json
R-23,R-2,0.330277,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260128_113958.json
R-24,R-33,0.133792,0.8,other,(GI-UX) Group,other,(GI-SM) Service Desk,-0.002926,-0.001029,-0.002317,-0.001012,test_results_api_20260128_113958.json
R-25,R-209,0.131757,0.5,other,(GI-IaaS) Development Platform,other,(GI-UX) Windows,-0.030559,-0.00383,-0.038537,-0.002456,test_results_api_20260128_113958.json
R-29,R-1,0.457635,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-29,R-3,0.328564,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260128_113958.json
R-29,R-5,0.135301,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260128_113958.json
R-30,R-2,0.446707,0.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260128_113958.json
R-35,R-3,0.12266,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260128_113958.json
R-37,R-1,0.256795,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-38,R-1,0.089283,0.1,other,(GI-UX) Account Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-38,R-3,0.067146,0.0,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260128_113958.json
R-38,R-4,0.25104,0.1,other,(GI-UX) Account Management,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260128_113958.json
R-38,R-5,0.013479,0.1,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260128_113958.json
R-42,R-1,0.31952,0.1,other,(GI-UX) Application,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-45,R-1,0.297534,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-46,R-1,0.07672,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-48,R-1,0.227777,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-48,R-3,0.21113,0.6,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260128_113958.json
R-49,R-1,0.036153,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260128_113958.json
R-49,R-3,0.210324,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260128_113958.json
