query_id,target_id,pair_cosine_similarity,judge_helpfulness_score,query_class,query_team,target_class,target_team,global_target_lift_laplace,global_target_lift_accum,class_target_lift_laplace,class_target_lift_accum,source_file
R-49,R-77,0.010608,0.218756,other,(GI-IaaS) Backend Application Srv. & Project Support,vpn_request,(GI-UX) Account Management,-0.024198,-0.004032,-0.007476,0.005488,test_results_api_20260112_124300.json
R-50,R-149,0.098183,1.0,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,0.135917,0.149981,0.131634,0.139303,test_results_api_20260112_124300.json
R-50,R-115,0.389801,0.361289,vpn_request,(GI-UX) Network Access,admin_rights,(GI-UX) Windows,0.015555,0.028707,0.022007,0.013527,test_results_api_20260112_124300.json
R-50,R-107,0.199361,0.360816,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,-0.051561,-0.038354,-0.039,-0.005973,test_results_api_20260112_124300.json
R-50,R-106,0.145185,0.35625,vpn_request,(GI-UX) Network Access,email_support,(GI-UX) File & Print,-0.062681,-0.052251,-0.030584,-0.004988,test_results_api_20260112_124300.json
R-52,R-206,0.150092,1.0,other,(GI-UX) Group,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20260112_124300.json
R-53,R-156,0.292822,1.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,0.133734,0.15,0.134605,0.15,test_results_api_20260112_124300.json
R-53,R-226,0.455343,1.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.131698,0.14995,test_results_api_20260112_124300.json
R-53,R-244,0.460285,1.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,0.130477,0.15,0.131764,0.149992,test_results_api_20260112_124300.json
R-53,R-220,0.421779,0.136116,other,(GI-SaaS) Salesforce,admin_rights,(GI-IaaS) Admin - License & Asset Management,-0.073139,-0.08095,-0.065691,-0.044299,test_results_api_20260112_124300.json
R-53,R-248,0.111323,0.130043,other,(GI-SaaS) Salesforce,other,(GI-IaaS) Development Platform,-0.051133,-0.037594,-0.054737,-0.028271,test_results_api_20260112_124300.json
R-54,R-144,0.159444,0.192157,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.040697,-0.022171,-0.013005,-0.004057,test_results_api_20260112_124300.json
R-55,R-126,0.345205,1.0,other,(GI-UX) Group,admin_rights,(GI-UX) Group,0.13176,0.15,0.132462,0.149992,test_results_api_20260112_124300.json
R-56,R-250,0.331862,1.0,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.137067,0.149999,test_results_api_20260112_124300.json
R-56,R-244,0.274524,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.130477,0.15,0.131764,0.149992,test_results_api_20260112_124300.json
R-56,R-190,0.101584,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.13869,0.149818,test_results_api_20260112_124300.json
R-56,R-32,0.281833,0.328416,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Backend Application Srv. & Project Support,-0.063772,-0.032879,-0.059559,-0.018329,test_results_api_20260112_124300.json
R-56,R-247,0.30922,0.253045,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,-0.01433,-0.018287,-0.031454,-0.006559,test_results_api_20260112_124300.json
R-57,R-149,0.256231,1.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,0.135917,0.149981,0.136279,0.147916,test_results_api_20260112_124300.json
R-57,R-132,0.119327,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260112_124300.json
R-59,R-190,0.207492,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.13869,0.149818,test_results_api_20260112_124300.json
R-59,R-238,0.173795,0.202129,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.084238,-0.082957,test_results_api_20260112_124300.json
R-61,R-34,0.105444,0.915868,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20260112_124300.json
R-62,R-190,0.243229,1.0,other,(GI-IaaS) Cloud Services,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.13869,0.149818,test_results_api_20260112_124300.json
R-62,R-238,0.316202,0.220552,other,(GI-IaaS) Cloud Services,admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.084238,-0.082957,test_results_api_20260112_124300.json
R-62,R-220,0.105905,0.154138,other,(GI-IaaS) Cloud Services,admin_rights,(GI-IaaS) Admin - License & Asset Management,-0.073139,-0.08095,-0.065691,-0.044299,test_results_api_20260112_124300.json
R-64,R-30,0.051592,1.0,other,(GI-UX) Application,vpn_request,(GI-IaaS) Admin - License & Asset Management,0.134427,0.149802,0.135507,0.149215,test_results_api_20260112_124300.json
R-64,R-152,0.13337,0.105416,other,(GI-UX) Application,vpn_request,(GI-UX) Account Management,-0.05056,-0.026495,-0.052616,-0.022988,test_results_api_20260112_124300.json
R-65,R-71,0.39372,0.297121,vpn_request,(GI-UX) Network Access,other,(GI-UX) Windows,-0.039066,-0.082697,-0.081672,-0.04276,test_results_api_20260112_124300.json
R-74,R-91,0.050909,0.186074,other,(GI-UX) Account Management,other,(GI-IaaS) Development Platform,-0.042117,-0.005636,-0.038964,-0.003213,test_results_api_20260112_124300.json
R-74,R-227,0.082901,0.080462,other,(GI-UX) Account Management,other,(GI-UX) Group,-0.071761,-0.022844,-0.077077,-0.019128,test_results_api_20260112_124300.json
R-75,R-137,0.987339,0.119606,vpn_request,(GI-UX) Group,other,(GI-UX) Account Management,-0.051724,-0.067895,-0.020391,-0.020236,test_results_api_20260112_124300.json
R-76,R-226,0.337186,0.991978,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.11207,0.047302,test_results_api_20260112_124300.json
R-77,R-157,0.318894,0.21911,vpn_request,(GI-UX) Account Management,other,(GI-IaaS) Admin - License & Asset Management,-0.055362,-0.052831,-0.074857,-0.021312,test_results_api_20260112_124300.json
R-78,R-113,0.106894,1.0,other,(BF) Information Security Office,other,(GI-UX) Group,0.119076,0.148752,0.115662,0.141431,test_results_api_20260112_124300.json
R-78,R-189,0.217118,1.0,other,(BF) Information Security Office,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.132939,0.149785,test_results_api_20260112_124300.json
R-80,R-244,-0.001589,1.0,other,(GI-UX) Group,admin_rights,(BF) Information Security Office,0.130477,0.15,0.131764,0.149992,test_results_api_20260112_124300.json
R-80,R-226,0.074482,1.0,other,(GI-UX) Group,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.131698,0.14995,test_results_api_20260112_124300.json
R-80,R-156,0.009548,1.0,other,(GI-UX) Group,admin_rights,(BF) Information Security Office,0.133734,0.15,0.134605,0.15,test_results_api_20260112_124300.json
R-80,R-250,0.23851,1.0,other,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.137067,0.149999,test_results_api_20260112_124300.json
R-81,R-65,0.121509,0.232048,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Network Access,-0.055612,-0.046886,-0.062439,-0.030027,test_results_api_20260112_124300.json
R-84,R-147,0.067571,0.936704,other,(GI-IaaS) Backend M365 (2nd level),other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20260112_124300.json
R-84,R-175,0.404678,0.0,other,(GI-IaaS) Backend M365 (2nd level),other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20260112_124300.json
R-85,R-197,0.225168,0.261194,other,(BF) Employee Platform (SAP SF),admin_rights,(LF) IT Office Access Italy,-0.020478,0.001145,-0.017607,-0.007035,test_results_api_20260112_124300.json
R-85,R-196,0.271683,0.256487,other,(BF) Employee Platform (SAP SF),vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.001153,-0.002448,0.000949,0.005689,test_results_api_20260112_124300.json
R-86,R-3,0.087354,0.1888,other,"(GI-IaaS) Network Cloud (Azure, Remote Access)",other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260112_124300.json
R-88,R-126,0.13306,1.0,other,(GI-IaaS) Development Platform,admin_rights,(GI-UX) Group,0.13176,0.15,0.132462,0.149992,test_results_api_20260112_124300.json
R-88,R-138,0.295202,0.112678,other,(GI-IaaS) Development Platform,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",-0.040824,-0.02505,-0.036033,-0.013081,test_results_api_20260112_124300.json
R-88,R-24,0.496108,0.090923,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.023789,-0.010215,-0.03673,-0.014278,test_results_api_20260112_124300.json
R-88,R-95,0.510202,0.073682,other,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Group,-0.074328,-0.037658,-0.046261,-0.016801,test_results_api_20260112_124300.json
R-88,R-203,0.353631,0.067367,other,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Network Access,-0.027072,-0.007208,-0.037034,-0.011867,test_results_api_20260112_124300.json
R-92,R-156,0.204339,1.0,other,(GI-IaaS) Development Platform,admin_rights,(BF) Information Security Office,0.133734,0.15,0.134605,0.15,test_results_api_20260112_124300.json
R-92,R-250,-0.047617,1.0,other,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Windows,0.13976,0.15,0.137067,0.149999,test_results_api_20260112_124300.json
R-92,R-190,0.105153,1.0,other,(GI-IaaS) Development Platform,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.13869,0.149818,test_results_api_20260112_124300.json
R-93,R-143,0.251364,0.204827,vpn_request,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.044251,-0.0189,-0.097436,-0.014645,test_results_api_20260112_124300.json
R-95,R-71,0.323163,0.292946,vpn_request,(GI-UX) Group,other,(GI-UX) Windows,-0.039066,-0.082697,-0.081672,-0.04276,test_results_api_20260112_124300.json
R-95,R-69,0.304088,0.222307,vpn_request,(GI-UX) Group,other,(GI-UX) Group,-0.056787,-0.026787,-0.043814,-0.0064,test_results_api_20260112_124300.json
R-95,R-73,0.461112,0.217675,vpn_request,(GI-UX) Group,other,(GI-UX) Network Access,-0.056116,-0.063144,-0.045683,-0.017658,test_results_api_20260112_124300.json
R-97,R-226,0.157364,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.131698,0.14995,test_results_api_20260112_124300.json
R-97,R-156,0.24472,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.133734,0.15,0.134605,0.15,test_results_api_20260112_124300.json
R-97,R-250,0.032069,1.0,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.137067,0.149999,test_results_api_20260112_124300.json
R-97,R-227,0.14717,0.129231,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Group,-0.071761,-0.022844,-0.077077,-0.019128,test_results_api_20260112_124300.json
R-98,R-29,0.159012,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20260112_124300.json
R-99,R-185,0.587331,0.239262,other,(GI-UX) Group,admin_rights,(BF) Information Security Office,-0.047834,-0.098409,-0.034522,-0.048512,test_results_api_20260112_124300.json
R-100,R-244,0.54096,1.0,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,0.130477,0.15,0.119547,0.104466,test_results_api_20260112_124300.json
R-100,R-250,0.075486,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20260112_124300.json
R-100,R-226,0.622852,1.0,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.125831,0.117976,test_results_api_20260112_124300.json
R-101,R-227,0.554653,0.060374,other,(GI-CyberSec) Security Operation Center,other,(GI-UX) Group,-0.071761,-0.022844,-0.077077,-0.019128,test_results_api_20260112_124300.json
R-103,R-132,0.262266,0.968685,other,(BF) Information Security Office,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260112_124300.json
R-103,R-40,0.620316,0.956791,other,(BF) Information Security Office,vpn_request,(GI-UX) Account Management,0.13503,0.149055,0.132088,0.142775,test_results_api_20260112_124300.json
R-103,R-158,0.191966,0.075231,other,(BF) Information Security Office,vpn_request,(GI-UX) Network Access,-0.063093,-0.071176,-0.068635,-0.059838,test_results_api_20260112_124300.json
R-105,R-250,0.221605,1.0,other,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.137067,0.149999,test_results_api_20260112_124300.json
R-105,R-190,0.068137,1.0,other,(GI-UX) Group,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.13869,0.149818,test_results_api_20260112_124300.json
R-105,R-238,0.230074,0.237992,other,(GI-UX) Group,admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.084238,-0.082957,test_results_api_20260112_124300.json
R-107,R-187,0.300619,0.159575,admin_rights,(BF) Information Security Office,admin_rights,(GI-IaaS) Admin - License & Asset Management,-0.071544,-0.07209,-0.040266,-0.011787,test_results_api_20260112_124300.json
R-108,R-220,0.063845,0.0436,software_request,(GI-CyberSec) Security Operation Center,admin_rights,(GI-IaaS) Admin - License & Asset Management,-0.073139,-0.08095,-0.089529,-0.014498,test_results_api_20260112_124300.json
R-108,R-77,0.291949,0.017512,software_request,(GI-CyberSec) Security Operation Center,vpn_request,(GI-UX) Account Management,-0.024198,-0.004032,-0.048249,-0.004225,test_results_api_20260112_124300.json
R-114,R-29,0.168899,1.0,other,(GI-UX) Group,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20260112_124300.json
R-115,R-250,0.214514,1.0,admin_rights,(GI-UX) Windows,vpn_request,(GI-UX) Windows,0.13976,0.15,0.136503,0.104568,test_results_api_20260112_124300.json
R-117,R-29,0.282524,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20260112_124300.json
R-118,R-187,0.236799,0.281649,other,(GI-UX) Application,admin_rights,(GI-IaaS) Admin - License & Asset Management,-0.071544,-0.07209,-0.079697,-0.055401,test_results_api_20260112_124300.json
R-119,R-149,0.600966,1.0,software_request,(GI-IaaS) Development Platform,admin_rights,(BF) Information Security Office,0.135917,0.149981,0.10513,0.02577,test_results_api_20260112_124300.json
R-119,R-132,0.284695,1.0,software_request,(GI-IaaS) Development Platform,other,(BF) Information Security Office,0.127648,0.15,0.09,0.01278,test_results_api_20260112_124300.json
R-120,R-250,0.038071,0.914594,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20260112_124300.json
R-120,R-91,0.135417,0.178498,vpn_request,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.042117,-0.005636,-0.037084,7.4e-05,test_results_api_20260112_124300.json
R-121,R-171,0.199904,0.014561,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Account Management,-0.093422,-0.04321,-0.071401,-0.0148,test_results_api_20260112_124300.json
R-123,R-113,0.4515,1.0,other,"(GI-SaaS) Marketing, Communications & Web",other,(GI-UX) Group,0.119076,0.148752,0.115662,0.141431,test_results_api_20260112_124300.json
R-123,R-189,0.787687,1.0,other,"(GI-SaaS) Marketing, Communications & Web",vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.132939,0.149785,test_results_api_20260112_124300.json
R-127,R-29,0.238842,0.93665,other,(BF) Employee Platform (SAP SF),other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20260112_124300.json
R-129,R-126,0.140155,1.0,other,(GI-UX) Group,admin_rights,(GI-UX) Group,0.13176,0.15,0.132462,0.149992,test_results_api_20260112_124300.json
R-129,R-78,0.124466,0.121232,other,(GI-UX) Group,other,(BF) Information Security Office,-0.069492,-0.042884,-0.065936,-0.031488,test_results_api_20260112_124300.json
R-129,R-142,-0.003435,0.088221,other,(GI-UX) Group,vpn_request,(GI-UX) Network Access,-0.042332,-0.032371,-0.042376,-0.025164,test_results_api_20260112_124300.json
R-130,R-94,0.20247,0.186786,other,(GI-SaaS) Salesforce,vpn_request,(GI-UX) Group,-0.065383,-0.02225,-0.064657,-0.016813,test_results_api_20260112_124300.json
R-133,R-226,0.22059,0.960242,other,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.131698,0.14995,test_results_api_20260112_124300.json
R-136,R-149,0.241232,1.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,0.135917,0.149981,0.136279,0.147916,test_results_api_20260112_124300.json
R-138,R-250,0.118961,1.0,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20260112_124300.json
R-138,R-190,-0.023239,1.0,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",admin_rights,(BF) Information Security Office,0.138772,0.149968,0.134109,0.066092,test_results_api_20260112_124300.json
R-138,R-238,0.219327,0.20943,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.068639,-0.037831,test_results_api_20260112_124300.json
R-141,R-250,0.069042,1.0,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.137067,0.149999,test_results_api_20260112_124300.json
R-141,R-190,0.081794,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.13869,0.149818,test_results_api_20260112_124300.json
R-141,R-247,0.174751,0.238997,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,-0.01433,-0.018287,-0.031454,-0.006559,test_results_api_20260112_124300.json
R-142,R-170,0.153923,0.908921,vpn_request,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.137096,0.104524,test_results_api_20260112_124300.json
R-145,R-50,0.360159,0.086406,other,(GI-UX) Windows,vpn_request,(GI-UX) Network Access,-0.077178,-0.044909,-0.0841,-0.033461,test_results_api_20260112_124300.json
R-145,R-182,0.109688,0.001539,other,(GI-UX) Windows,vpn_request,(GI-IaaS) Development Platform,-0.045395,-0.006812,-0.014334,0.00085,test_results_api_20260112_124300.json
R-149,R-144,0.119047,0.202355,admin_rights,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.040697,-0.022171,-0.089123,-0.010989,test_results_api_20260112_124300.json
R-150,R-132,0.266429,0.943782,other,(GI-IaaS) Development Platform,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260112_124300.json
R-152,R-29,0.250346,1.0,vpn_request,(GI-UX) Account Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.117173,0.077045,test_results_api_20260112_124300.json
R-152,R-112,0.08879,0.148867,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Network Access,-0.012473,-0.005244,-0.01982,-0.003834,test_results_api_20260112_124300.json
R-152,R-223,0.123888,0.114822,vpn_request,(GI-UX) Account Management,other,(GI-SM) Service Desk,-0.060283,-0.019862,-0.051893,-0.00996,test_results_api_20260112_124300.json
R-153,R-190,0.233612,1.0,vpn_request,(GI-UX) Account Management,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.134109,0.066092,test_results_api_20260112_124300.json
R-155,R-225,0.252524,0.158526,vpn_request,(GI-UX) Windows,vpn_request,(GI-UX) Network Access,-0.016871,1e-06,0.003011,0.002507,test_results_api_20260112_124300.json
R-157,R-149,0.265638,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.135917,0.149981,0.136279,0.147916,test_results_api_20260112_124300.json
R-157,R-150,0.246237,0.346974,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Development Platform,-0.036704,-0.012853,-0.027494,-0.005631,test_results_api_20260112_124300.json
R-157,R-107,0.336727,0.336973,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,-0.051561,-0.038354,-0.042095,-0.026074,test_results_api_20260112_124300.json
R-158,R-126,0.133163,1.0,vpn_request,(GI-UX) Network Access,admin_rights,(GI-UX) Group,0.13176,0.15,0.118239,0.126015,test_results_api_20260112_124300.json
R-158,R-78,0.236419,0.246033,vpn_request,(GI-UX) Network Access,other,(BF) Information Security Office,-0.069492,-0.042884,-0.048613,-0.005764,test_results_api_20260112_124300.json
R-158,R-95,0.467054,0.172844,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Group,-0.074328,-0.037658,-0.071428,-0.01709,test_results_api_20260112_124300.json
R-159,R-113,0.083289,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,0.119076,0.148752,0.115662,0.141431,test_results_api_20260112_124300.json
R-159,R-189,0.090608,1.0,other,(GI-SaaS) Salesforce,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.132939,0.149785,test_results_api_20260112_124300.json
R-163,R-46,0.205249,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.055755,-0.032303,-0.027335,-0.008914,test_results_api_20260112_124300.json
R-163,R-175,0.315655,0.0,other,(GI-UX) Group,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20260112_124300.json
R-163,R-177,0.216549,0.0,other,(GI-UX) Group,admin_rights,(BF) Information Security Office,-0.084647,-0.059215,-0.083069,-0.037961,test_results_api_20260112_124300.json
R-165,R-250,0.232006,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20260112_124300.json
R-165,R-226,0.2137,1.0,vpn_request,(GI-UX) Group,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.125831,0.117976,test_results_api_20260112_124300.json
R-165,R-238,0.349028,0.149806,vpn_request,(GI-UX) Group,admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.068639,-0.037831,test_results_api_20260112_124300.json
R-168,R-244,0.08815,1.0,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,0.130477,0.15,0.125044,0.05612,test_results_api_20260112_124300.json
R-168,R-226,0.194203,1.0,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.11207,0.047302,test_results_api_20260112_124300.json
R-168,R-156,0.272415,1.0,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,0.133734,0.15,0.1213,0.052959,test_results_api_20260112_124300.json
R-169,R-178,0.786916,0.892003,vpn_request,(GI-UX) Group,admin_rights,(LF) IT Office Access Italy,0.127868,0.149966,0.134109,0.148965,test_results_api_20260112_124300.json
R-169,R-88,0.864011,0.881178,vpn_request,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.128476,0.124203,test_results_api_20260112_124300.json
R-170,R-132,0.519363,0.971856,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260112_124300.json
R-170,R-40,0.25622,0.952757,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Account Management,0.13503,0.149055,0.132088,0.142775,test_results_api_20260112_124300.json
R-170,R-170,1.0,0.952352,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20260112_124300.json
R-173,R-113,0.217566,1.0,vpn_request,(GI-UX) Network Access,other,(GI-UX) Group,0.119076,0.148752,0.129851,0.09518,test_results_api_20260112_124300.json
R-173,R-189,0.293492,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.119309,0.132269,test_results_api_20260112_124300.json
R-174,R-126,0.148915,1.0,software_request,(GI-IaaS) Admin - License & Asset Management,admin_rights,(GI-UX) Group,0.13176,0.15,0.09,0.006091,test_results_api_20260112_124300.json
R-174,R-174,1.0,0.162238,software_request,(GI-IaaS) Admin - License & Asset Management,software_request,(GI-IaaS) Admin - License & Asset Management,-0.049657,-0.049984,-0.033776,-0.010117,test_results_api_20260112_124300.json
R-176,R-88,0.198591,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20260112_124300.json
R-176,R-178,0.184967,1.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(LF) IT Office Access Italy,0.127868,0.149966,0.111352,0.118502,test_results_api_20260112_124300.json
R-176,R-244,0.11749,0.957303,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,0.130477,0.15,0.131764,0.149992,test_results_api_20260112_124300.json
R-180,R-202,0.212735,0.278995,other,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Network Access,-0.038846,-0.013334,-0.031984,-0.011635,test_results_api_20260112_124300.json
R-181,R-149,0.138565,1.0,other,(GI-SM) Service Desk,admin_rights,(BF) Information Security Office,0.135917,0.149981,0.136279,0.147916,test_results_api_20260112_124300.json
R-181,R-132,0.175934,1.0,other,(GI-SM) Service Desk,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260112_124300.json
R-182,R-37,0.05747,0.167608,vpn_request,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.052646,-0.025079,-0.044724,-0.005617,test_results_api_20260112_124300.json
R-182,R-80,0.161632,0.078134,vpn_request,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.081305,-0.005134,-0.091559,-0.004051,test_results_api_20260112_124300.json
R-185,R-77,0.232191,0.08378,admin_rights,(BF) Information Security Office,vpn_request,(GI-UX) Account Management,-0.024198,-0.004032,-0.064119,-0.004601,test_results_api_20260112_124300.json
R-186,R-117,0.25613,0.0,admin_rights,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,-0.012627,-0.024968,-0.033473,-0.006574,test_results_api_20260112_124300.json
R-190,R-159,0.093341,0.21663,admin_rights,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.036257,-0.007327,-0.017002,5.4e-05,test_results_api_20260112_124300.json
R-193,R-103,0.121595,0.851806,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,other,(BF) Information Security Office,0.135026,0.148362,0.125716,0.100168,test_results_api_20260112_124300.json
R-194,R-205,0.022685,1.0,vpn_request,(GI-UX) Group,admin_rights,(GI-UX) Group,0.136459,0.149695,0.138058,0.132843,test_results_api_20260112_124300.json
R-194,R-206,0.192442,1.0,vpn_request,(GI-UX) Group,other,(BF) Purchasing Italy,0.1341,0.149982,0.127925,0.083086,test_results_api_20260112_124300.json
R-198,R-170,0.204987,0.919868,vpn_request,(GI-UX) Group,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.137096,0.104524,test_results_api_20260112_124300.json
R-199,R-126,0.166979,1.0,vpn_request,(GI-UX) Account Management,admin_rights,(GI-UX) Group,0.13176,0.15,0.118239,0.126015,test_results_api_20260112_124300.json
